      time;        p0;        p1;        p2;        p3;        p4;        p5;        p6;        x0;        x1;        x2;        x3;        x4;        x5;        x6;        x7;        x8;        x9;       x10;indicators.z[0];solver.numSteps;solver.minStepSize;solver.maxStepSize;solver.minOrder;solver.maxOrder;solver.numStateEvents;solver.numTimeEvents;    p0_ref;    p1_ref;    p2_ref;    p3_ref;    p4_ref;    p5_ref;    p6_ref;    x0_ref;    x1_ref;    x2_ref;    x3_ref;    x4_ref;    x5_ref;    x6_ref;    x7_ref;    x8_ref;    x9_ref;   x10_ref;qtronic.silver.allow_non_virtual_can;qtronic.silver.env.PROCESSOR_LEVEL;qtronic.silver.env.NUMBER_OF_PROCESSORS;qtronic.silver.real_time;qtronic.silver.env.Timestep;qtronic.silver.macro_step;qtronic.silver.version.sp;qtronic.silver.version.minor;qtronic.silver.version.major;qtronic.silver.internal.stepDisabled;qtronic.silver.internal.pauseDisabled
       2.4;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  744.6336;0.50909091;  2371.047;     0.544;       140; 2152.9786; 27.610131; 131.06373; 1.6807816; 16.426959;  16.93605;        -1;       868;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   744.635;  0.509091;   2370.99;     0.544;       140;   2152.93;   27.6094;   131.064;   1.68078;   16.4265;   16.9356;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.403;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 745.06162;0.50909091; 2369.9127;   0.53968;       140; 2153.1536; 27.596513; 131.13907; 1.6807816; 16.418857; 16.927948;        -1;       869;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   745.063;  0.509091;   2369.85;   0.53968;       140;    2153.1;   27.5958;   131.139;   1.68078;   16.4184;   16.9275;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.406;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 745.48905;0.50909091; 2368.7875;   0.53536;       140; 2153.3343; 27.583004;  131.2143; 1.6807816;  16.41082; 16.919911;        -1;       870;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    745.49;  0.509091;   2368.73;   0.53536;       140;   2153.28;   27.5823;   131.215;   1.68078;   16.4104;   16.9195;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.409;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 745.91589;0.50909091; 2367.6716;   0.53104;       140; 2153.5207; 27.569607; 131.28943; 1.6807816; 16.402849;  16.91194;        -1;       871;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   745.917;  0.509091;   2367.61;   0.53104;       140;   2153.47;   27.5689;    131.29;   1.68078;   16.4024;   16.9115;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.412;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 746.34213;0.50909091; 2366.5649;   0.52672;       140; 2153.7129; 27.556321; 131.36446; 1.6807816; 16.394944; 16.904035;        -1;       872;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   746.343;  0.509091;    2366.5;   0.52672;       140;   2153.66;   27.5556;   131.365;   1.68078;   16.3945;   16.9036;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.415;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 746.76779;0.50909091; 2365.4676;    0.5224;       140;  2153.911; 27.543147; 131.43938; 1.6807816; 16.387106; 16.896197;        -1;       873;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   746.769;  0.509091;   2365.41;    0.5224;       140;   2153.86;   27.5424;    131.44;   1.68078;   16.3867;   16.8958;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.418;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 747.19287;0.50909091; 2364.3798;   0.51808;       140; 2154.1152; 27.530087; 131.51419; 1.6807816; 16.379336; 16.888427;        -1;       874;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   747.194;  0.509091;   2364.32;   0.51808;       140;   2154.06;   27.5294;   131.514;   1.68078;   16.3789;    16.888;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.421;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 747.61736;0.50909091; 2363.3014;   0.51376;       140; 2154.3254;  27.51714; 131.58891; 1.6807816; 16.371633; 16.880724;        -1;       875;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   747.619;  0.509091;   2363.24;   0.51376;       140;   2154.27;   27.5164;   131.589;   1.68078;   16.3712;   16.8803;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.424;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 748.04128;0.50909091; 2362.2326;   0.50944;       140; 2154.5418; 27.504309; 131.66352; 1.6807816; 16.363999;  16.87309;        -1;       876;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   748.043;  0.509091;   2362.17;   0.50944;       140;   2154.49;   27.5036;   131.664;   1.68078;   16.3636;   16.8727;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.427;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 748.46463;0.50909091; 2361.1734;   0.50512;       140; 2154.7645; 27.491593; 131.73804; 1.6807816; 16.356433; 16.865524;        -1;       877;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   748.466;  0.509091;   2361.11;   0.50512;       140;   2154.71;   27.4909;   131.738;   1.68078;    16.356;   16.8651;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      2.43;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 748.88741;0.50909091; 2360.1239;    0.5008;       140; 2154.9935; 27.478993; 131.81245; 1.6807816; 16.348937; 16.858028;        -1;       878;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   748.889;  0.509091;   2360.06;    0.5008;       140;   2154.94;   27.4783;   131.813;   1.68078;   16.3485;   16.8576;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.433;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 749.30962;0.50909091; 2359.0843;   0.49648;       140;  2155.229; 27.466511; 131.88677; 1.6807816; 16.341511; 16.850602;        -1;       879;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   749.311;  0.509091;   2359.02;   0.49648;       140;   2155.18;   27.4658;   131.887;   1.68078;   16.3411;   16.8502;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.436;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 749.73128;0.50909091; 2358.0544;   0.49216;       140; 2155.4711; 27.454148; 131.96098; 1.6807816; 16.334155; 16.843246;        -1;       880;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   749.732;  0.509091;   2357.99;   0.49216;       140;   2155.42;   27.4534;   131.961;   1.68078;   16.3337;   16.8428;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.439;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 750.15237;0.50909091; 2357.0345;   0.48784;       140; 2155.7199; 27.441903;  132.0351; 1.6807816;  16.32687; 16.835961;        -1;       881;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   750.154;  0.509091;   2356.97;   0.48784;       140;   2155.67;   27.4412;   132.035;   1.68078;   16.3264;   16.8355;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.442;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 750.57291;0.50909091; 2356.0247;   0.48352;       140; 2155.9755; 27.429779; 132.10912; 1.6807816; 16.319657; 16.828748;        -1;       882;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   750.574;  0.509091;   2355.96;   0.48352;       140;   2155.92;   27.4291;   132.109;   1.68078;   16.3192;   16.8283;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.445;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 750.99291;0.50909091; 2355.0249;    0.4792;       140; 2156.2379; 27.417776; 132.18304; 1.6807816; 16.312515; 16.821606;        -1;       883;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   750.994;  0.509091;   2354.96;    0.4792;       140;   2156.18;   27.4171;   132.183;   1.68078;   16.3121;   16.8212;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.448;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 751.41235;0.50909091; 2354.0352;   0.47488;       140; 2156.5073; 27.405895; 132.25687; 1.6807816; 16.305446; 16.814537;        -1;       884;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   751.414;  0.509091;   2353.97;   0.47488;       140;   2156.45;   27.4052;   132.257;   1.68078;    16.305;   16.8141;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.451;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 751.83125;0.50909091; 2353.0559;   0.47056;       140; 2156.7838; 27.394137;  132.3306; 1.6807816; 16.298451; 16.807542;        -1;       885;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   751.832;  0.509091;      2353;   0.47056;       140;   2156.73;   27.3934;   132.331;   1.68078;    16.298;   16.8071;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.454;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 752.24962;0.50909091; 2352.0868;   0.46624;       140; 2157.0675; 27.382503; 132.40424; 1.6807816; 16.291529;  16.80062;        -1;       886;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   752.251;  0.509091;   2352.03;   0.46624;       140;   2157.01;   27.3818;   132.404;   1.68078;   16.2911;   16.8002;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.457;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 752.66744;0.50909091; 2351.1282;   0.46192;       140; 2157.3585; 27.370994; 132.47778; 1.6807816; 16.284682; 16.793773;        -1;       887;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   752.669;  0.509091;   2351.07;   0.46192;       140;    2157.3;   27.3703;   132.478;   1.68078;   16.2843;   16.7933;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      2.46;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 753.08474;0.50909091; 2350.1801;    0.4576;       140; 2157.6569; 27.359611; 132.55123; 1.6807816;  16.27791; 16.787001;        -1;       888;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   753.086;  0.509091;   2350.12;    0.4576;       140;    2157.6;   27.3589;   132.551;   1.68078;   16.2775;   16.7866;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.463;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 753.50151;0.50909091; 2349.2426;   0.45328;       140; 2157.9629; 27.348356; 132.62458; 1.6807816; 16.271213; 16.780304;        -1;       889;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   753.503;  0.509091;   2349.18;   0.45328;       140;   2157.91;   27.3476;   132.625;   1.68078;   16.2708;   16.7799;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
