      "time",       "y_0",       "y_1",       "y_2",   "counter","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
     50.84,0.45200004, 1.3766878, 1.6022995,      5084,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.85,0.45618468, 1.3828844, 1.5169817,      5085,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.86,0.46018685, 1.3828844, 1.5169817,      5086,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.87,0.46400496,  1.388528, 1.5169817,      5087,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.88,0.46763747,  1.388528, 1.5169817,      5088,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.89,0.47108293, 1.3936161, 1.4281117,      5089,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      50.9,0.47433996, 1.3936161, 1.4281117,      5090,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.91,0.47740726, 1.3981468, 1.4281117,      5091,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.92,0.48028361, 1.3981468, 1.4281117,      5092,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.93,0.48296785, 1.4021183, 1.3366676,      5093,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.94,0.48545891, 1.4021183, 1.3366676,      5094,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.95,0.48775579, 1.4055289, 1.3366676,      5095,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.96,0.48985758, 1.4055289, 1.3366676,      5096,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.97,0.49176343, 1.4083774, 1.2436343,      5097,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.98,0.49347258, 1.4083774, 1.2436343,      5098,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     50.99,0.49498435, 1.4106625, 1.2436343,      5099,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
        51,0.49629813, 1.4106625, 1.2436343,      5100,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.01, 0.4974134, 1.4123834,  1.149994,      5101,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.02,0.49832971, 1.4123834,  1.149994,      5102,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.03,0.49904669, 1.4135393,  1.149994,      5103,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.04,0.49956406, 1.4135393,  1.149994,      5104,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.05,0.49988162, 1.4141299, 1.0567158,      5105,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.06,0.49999922, 1.4141299, 1.0567158,      5106,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.07,0.49991684, 1.4141548, 1.0567158,      5107,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.08,0.49963449, 1.4141548, 1.0567158,      5108,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.09, 0.4991523,  1.413614,0.96474657,      5109,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      51.1,0.49847045,  1.413614,0.96474657,      5110,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.11,0.49758923, 1.4125079,0.96474657,      5111,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.12,0.49650897, 1.4125079,0.96474657,      5112,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.13,0.49523011, 1.4108367,0.87500075,      5113,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.14,0.49375317, 1.4108367,0.87500075,      5114,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.15,0.49207874, 1.4086012,0.87500075,      5115,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.16,0.49020748, 1.4086012,0.87500075,      5116,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.17,0.48814015, 1.4058024,0.78835179,      5117,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.18,0.48587756, 1.4058024,0.78835179,      5118,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.19,0.48342063, 1.4024412,0.78835179,      5119,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      51.2,0.48077034, 1.4024412,0.78835179,      5120,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.21,0.47792774,  1.398519,0.70562321,      5121,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.22,0.47489399,  1.398519,0.70562321,      5122,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.23,0.47167028, 1.3940375,0.70562321,      5123,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.24,0.46825791, 1.3940375,0.70562321,      5124,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.25,0.46465824, 1.3889984,0.62758048,      5125,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.26,0.46087271, 1.3889984,0.62758048,      5126,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.27,0.45690284, 1.3834037,0.62758048,      5127,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.28,0.45275022, 1.3834037,0.62758048,      5128,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     51.29, 0.4484165, 1.3772556,0.55492349,      5129,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      51.3,0.44390343, 1.3772556,0.55492349,      5130,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
